Sector Code,Sector Name,Industry Group Code,Industry Group Name,Industry Code,Industry Name,Sub-Industry Code,Sub-Industry Name,gics_map,etf_ticker
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5417,Scientific Research and Development Services,541720,Research and Development in the Social Sciences and Humanities,Health Care,XLV
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5418,"Advertising, Public Relations, and Related Services",541810,Advertising Agencies,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5418,"Advertising, Public Relations, and Related Services",541820,Public Relations Agencies,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5418,"Advertising, Public Relations, and Related Services",541830,Media Buying Agencies,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5418,"Advertising, Public Relations, and Related Services",541840,Media Representatives,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5418,"Advertising, Public Relations, and Related Services",541850,Indoor and Outdoor Display Advertising,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5418,"Advertising, Public Relations, and Related Services",541860,Direct Mail Advertising,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5418,"Advertising, Public Relations, and Related Services",541870,Advertising Material Distribution Services,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5418,"Advertising, Public Relations, and Related Services",541890,Other Services Related to Advertising,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5419,"Other Professional, Scientific, and echnical Services",541910,Marketing Research and Public Opinion Polling,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5419,"Other Professional, Scientific, and echnical Services",541921,"Photography Studios, Portrait",Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5419,"Other Professional, Scientific, and echnical Services",541922,Commercial Photography,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5419,"Other Professional, Scientific, and echnical Services",541930,ranslation and Interpretation Services,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5419,"Other Professional, Scientific, and echnical Services",541940,Veterinary Services,Industrials, XLI
54,"Professional, Scientific, and echnical Services",541,"Professional, Scientific, and echnical Services",5419,"Other Professional, Scientific, and echnical Services",541990,"All Other Professional, Scientific, and echnical Services",Industrials, XLI
55,Management of Companies and Enterprises,551,Management of Companies and Enterprises,5511,Management of Companies and Enterprises,551111,Offices of Bank Holding Companies,Financials,XLF
55,Management of Companies and Enterprises,551,Management of Companies and Enterprises,5511,Management of Companies and Enterprises,551112,Offices of Other Holding Companies,Financials,XLF
55,Management of Companies and Enterprises,551,Management of Companies and Enterprises,5511,Management of Companies and Enterprises,551114,"Corporate, Subsidiary, and Regional Managing Offices",Financials,XLF
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5611,Office Administrative Services,561110,Office Administrative Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5612,Facilities Support Services,561210,Facilities Support Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5613,Employment Services,561311,Employment Placement Agencies,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5613,Employment Services,561312,Executive Search Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5613,Employment Services,561320,emporary Help Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5613,Employment Services,561330,Professional Employer Organizations,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561410,Document Preparation Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561421,elephone Answering Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561422,elemarketing Bureaus and Other Contact Centers,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561431,Private Mail Centers,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561439,Other Business Service Centers (including Copy Shops),Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561440,Collection Agencies,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561450,Credit Bureaus,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561491,Repossession Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561492,Court Reporting and Stenotype Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,561499,All Other Business Support Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5615,ravel Arrangement and Reservation Services,561510,ravel Agencies,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5615,ravel Arrangement and Reservation Services,561520,our Operators,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5615,ravel Arrangement and Reservation Services,561591,Convention and Visitors Bureaus,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5615,ravel Arrangement and Reservation Services,561599,All Other ravel Arrangement and Reservation Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,561611,Investigation and Personal Background Check Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,561612,Security Guards and Patrol Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,561613,Armored Car Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,561621,Security Systems Services (except Locksmiths),Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,561622,Locksmiths,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,561710,Exterminating and Pest Control Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,561720,Janitorial Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,561730,Landscaping Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,561740,Carpet and Upholstery Cleaning Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,561790,Other Services to Buildings and Dwellings,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5619,Other Support Services,561910,Packaging and Labeling Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5619,Other Support Services,561920,Convention and rade Show Organizers,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5619,Other Support Services,561990,All Other Support Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5621,Waste Collection,562111,Solid Waste Collection,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5621,Waste Collection,562112,Hazardous Waste Collection,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5621,Waste Collection,562119,Other Waste Collection,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5622,Waste reatment and Disposal,562211,Hazardous Waste reatment and Disposal,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5622,Waste reatment and Disposal,562212,Solid Waste Landfill,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5622,Waste reatment and Disposal,562213,Solid Waste Combustors and Incinerators,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5622,Waste reatment and Disposal,562219,Other Nonhazardous Waste reatment and Disposal,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5629,Remediation and Other Waste Management Services,562910,Remediation Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5629,Remediation and Other Waste Management Services,562920,Materials Recovery Facilities,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5629,Remediation and Other Waste Management Services,562991,Septic ank and Related Services,Industrials,XLI
56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5629,Remediation and Other Waste Management Services,562998,All Other Miscellaneous Waste Management Services,Industrials,XLI
61,Educational Services,611,Educational Services,6111,Elementary and Secondary Schools,611110,Elementary and Secondary Schools,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6112,Junior Colleges,611210,Junior Colleges,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6113,"Colleges, Universities, and Professional Schools",611310,"Colleges, Universities, and Professional Schools",Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6114,Business Schools and Computer and Management raining,611410,Business and Secretarial Schools,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6114,Business Schools and Computer and Management raining,611420,Computer raining,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6114,Business Schools and Computer and Management raining,611430,Professional and Management Development raining,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6115,echnical and rade Schools,611511,Cosmetology and Barber Schools,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6115,echnical and rade Schools,611512,Flight raining,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6115,echnical and rade Schools,611513,Apprenticeship raining,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6115,echnical and rade Schools,611519,Other echnical and rade Schools,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,611610,Fine Arts Schools,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,611620,Sports and Recreation Instruction,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,611630,Language Schools,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,611691,Exam Preparation and utoring,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,611692,Automobile Driving Schools,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,611699,All Other Miscellaneous Schools and Instruction,Consumer Discretionary,XLY
61,Educational Services,611,Educational Services,6117,Educational Support Services,611710,Educational Support Services,Consumer Discretionary,XLY
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6211,Offices of Physicians,621111,Offices of Physicians (except Mental Health Specialists),Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6211,Offices of Physicians,621112,"Offices of Physicians, Mental Health Specialists",Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6212,Offices of Dentists,621210,Offices of Dentists,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,621310,Offices of Chiropractors,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,621320,Offices of Optometrists,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,621330,Offices of Mental Health Practitioners (except Physicians),Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,621340,"Offices of Physical, Occupational and Speech herapists, and Audiologists",Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,621391,Offices of Podiatrists,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,621399,Offices of All Other Miscellaneous Health Practitioners,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,621410,Family Planning Centers,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,621420,Outpatient Mental Health and Substance Abuse Centers,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,621491,HMO Medical Centers,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,621492,Kidney Dialysis Centers,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,621493,Freestanding Ambulatory Surgical and Emergency Centers,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,621498,All Other Outpatient Care Centers,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6215,Medical and Diagnostic Laboratories,621511,Medical Laboratories,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6215,Medical and Diagnostic Laboratories,621512,Diagnostic Imaging Centers,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6216,Home Health Care Services,621610,Home Health Care Services,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6219,Other Ambulatory Health Care Services,621910,Ambulance Services,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6219,Other Ambulatory Health Care Services,621991,Blood and Organ Banks,Health Care,XLV
62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6219,Other Ambulatory Health Care Services,621999,All Other Miscellaneous Ambulatory Health Care Services,Health Care,XLV
62,Health Care and Social Assistance,622,Hospitals,6221,General Medical and Surgical Hospitals,622110,General Medical and Surgical Hospitals,Health Care,XLV
62,Health Care and Social Assistance,622,Hospitals,6222,Psychiatric and Substance Abuse Hospitals,622210,Psychiatric and Substance Abuse Hospitals,Health Care,XLV
62,Health Care and Social Assistance,622,Hospitals,6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,Health Care,XLV
62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6231,Nursing Care Facilities (Skilled Nursing Facilities),623110,Nursing Care Facilities (Skilled Nursing Facilities),Health Care,XLV
62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",623210,Residential Intellectual and Developmental Disability Facilities,Health Care,XLV
62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",623220,Residential Mental Health and Substance Abuse Facilities,Health Care,XLV
62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,623311,Continuing Care Retirement Communities,Health Care,XLV
62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,623312,Assisted Living Facilities for the Elderly,Health Care,XLV
62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6239,Other Residential Care Facilities,623990,Other Residential Care Facilities,Health Care,XLV
62,Health Care and Social Assistance,624,Social Assistance,6241,Individual and Family Services,624110,Child and Youth Services,Health Care,XLV
62,Health Care and Social Assistance,624,Social Assistance,6241,Individual and Family Services,624120,Services for the Elderly and Persons with Disabilities,Health Care,XLV
62,Health Care and Social Assistance,624,Social Assistance,6241,Individual and Family Services,624190,Other Individual and Family Services,Health Care,XLV
62,Health Care and Social Assistance,624,Social Assistance,6242,"Community Food and Housing, and Emergency and Other Relief Services",624210,Community Food Services,Health Care,XLV
62,Health Care and Social Assistance,624,Social Assistance,6242,"Community Food and Housing, and Emergency and Other Relief Services",624221,emporary Shelters,Health Care,XLV
62,Health Care and Social Assistance,624,Social Assistance,6242,"Community Food and Housing, and Emergency and Other Relief Services",624229,Other Community Housing Services,Health Care,XLV
62,Health Care and Social Assistance,624,Social Assistance,6242,"Community Food and Housing, and Emergency and Other Relief Services",624230,Emergency and Other Relief Services,Health Care,XLV
62,Health Care and Social Assistance,624,Social Assistance,6243,Vocational Rehabilitation Services,624310,Vocational Rehabilitation Services,Health Care,XLV
62,Health Care and Social Assistance,624,Social Assistance,6244,Child Care Services,624410,Child Care Services,Health Care,XLV
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7111,Performing Arts Companies,711110,heater Companies and Dinner heaters,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7111,Performing Arts Companies,711120,Dance Companies,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7111,Performing Arts Companies,711130,Musical Groups and Artists,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7111,Performing Arts Companies,711190,Other Performing Arts Companies,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7112,Spectator Sports,711211,Sports eams and Clubs,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7112,Spectator Sports,711212,Racetracks,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7112,Spectator Sports,711219,Other Spectator Sports,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7113,"Promoters of Performing Arts, Sports, and Similar Events",711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7113,"Promoters of Performing Arts, Sports, and Similar Events",711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7114,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7115,"Independent Artists, Writers, and Performers",711510,"Independent Artists, Writers, and Performers",Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",712,"Museums, Historical Sites, and Similar Institutions",7121,"Museums, Historical Sites, and Similar Institutions",712110,Museums,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",712,"Museums, Historical Sites, and Similar Institutions",7121,"Museums, Historical Sites, and Similar Institutions",712120,Historical Sites,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",712,"Museums, Historical Sites, and Similar Institutions",7121,"Museums, Historical Sites, and Similar Institutions",712130,Zoos and Botanical Gardens,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",712,"Museums, Historical Sites, and Similar Institutions",7121,"Museums, Historical Sites, and Similar Institutions",712190,Nature Parks and Other Similar Institutions,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7131,Amusement Parks and Arcades,713110,Amusement and heme Parks,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7131,Amusement Parks and Arcades,713120,Amusement Arcades,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7132,Gambling Industries,713210,Casinos (except Casino Hotels),Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7132,Gambling Industries,713290,Other Gambling Industries,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7139,Other Amusement and Recreation Industries,713910,Golf Courses and Country Clubs,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7139,Other Amusement and Recreation Industries,713920,Skiing Facilities,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7139,Other Amusement and Recreation Industries,713930,Marinas,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7139,Other Amusement and Recreation Industries,713940,Fitness and Recreational Sports Centers,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7139,Other Amusement and Recreation Industries,713950,Bowling Centers,Consumer Discretionary,XLY
71,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries",7139,Other Amusement and Recreation Industries,713990,All Other Amusement and Recreation Industries,Consumer Discretionary,XLY
72,Accommodation and Food Services,721,Accommodation,7211,raveler Accommodation,721110,Hotels (except Casino Hotels) and Motels,Consumer Discretionary,XLY
72,Accommodation and Food Services,721,Accommodation,7211,raveler Accommodation,721120,Casino Hotels,Consumer Discretionary,XLY
72,Accommodation and Food Services,721,Accommodation,7211,raveler Accommodation,721191,Bed-and-Breakfast Inns,Consumer Discretionary,XLY
72,Accommodation and Food Services,721,Accommodation,7211,raveler Accommodation,721199,All Other raveler Accommodation,Consumer Discretionary,XLY
72,Accommodation and Food Services,721,Accommodation,7212,RV (Recreational Vehicle) Parks and Recreational Camps,721211,RV (Recreational Vehicle) Parks and Campgrounds,Consumer Discretionary,XLY
72,Accommodation and Food Services,721,Accommodation,7212,RV (Recreational Vehicle) Parks and Recreational Camps,721214,Recreational and Vacation Camps (except Campgrounds),Consumer Discretionary,XLY
72,Accommodation and Food Services,721,Accommodation,7213,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",Consumer Discretionary,XLY
72,Accommodation and Food Services,722,Food Services and Drinking Places,7223,Special Food Services,722310,Food Service Contractors,Consumer Discretionary,XLY
72,Accommodation and Food Services,722,Food Services and Drinking Places,7223,Special Food Services,722320,Caterers,Consumer Discretionary,XLY
72,Accommodation and Food Services,722,Food Services and Drinking Places,7223,Special Food Services,722330,Mobile Food Services,Consumer Discretionary,XLY
72,Accommodation and Food Services,722,Food Services and Drinking Places,7224,Drinking Places (Alcoholic Beverages),722410,Drinking Places (Alcoholic Beverages),Consumer Discretionary,XLY
72,Accommodation and Food Services,722,Food Services and Drinking Places,7225,Restaurants and Other Eating Places,722511,Full-Service Restaurants,Consumer Discretionary,XLY
72,Accommodation and Food Services,722,Food Services and Drinking Places,7225,Restaurants and Other Eating Places,722513,Limited-Service Restaurants,Consumer Discretionary,XLY
72,Accommodation and Food Services,722,Food Services and Drinking Places,7225,Restaurants and Other Eating Places,722514,"Cafeterias, Grill Buffets, and Buffets",Consumer Discretionary,XLY
72,Accommodation and Food Services,722,Food Services and Drinking Places,7225,Restaurants and Other Eating Places,722515,Snack and Nonalcoholic Beverage Bars,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8111,Automotive Repair and Maintenance,811111,General Automotive Repair,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8111,Automotive Repair and Maintenance,811114,Specialized Automotive Repair,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8111,Automotive Repair and Maintenance,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8111,Automotive Repair and Maintenance,811122,Automotive Glass Replacement Shops,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8111,Automotive Repair and Maintenance,811191,Automotive Oil Change and Lubrication Shops,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8111,Automotive Repair and Maintenance,811192,Car Washes,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8111,Automotive Repair and Maintenance,811198,All Other Automotive Repair and Maintenance,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8112,Electronic and Precision Equipment Repair and Maintenance,811210,Electronic and Precision Equipment Repair and Maintenance,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8114,Personal and Household Goods Repair and Maintenance,811411,Home and Garden Equipment Repair and Maintenance,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8114,Personal and Household Goods Repair and Maintenance,811412,Appliance Repair and Maintenance,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8114,Personal and Household Goods Repair and Maintenance,811420,Reupholstery and Furniture Repair,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8114,Personal and Household Goods Repair and Maintenance,811430,Footwear and Leather Goods Repair,Consumer Discretionary,XLY
81,Other Services (except Public Administration),811,Repair and Maintenance,8114,Personal and Household Goods Repair and Maintenance,811490,Other Personal and Household Goods Repair and Maintenance,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8121,Personal Care Services,812111,Barber Shops,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8121,Personal Care Services,812112,Beauty Salons,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8121,Personal Care Services,812113,Nail Salons,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8121,Personal Care Services,812191,Diet and Weight Reducing Centers,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8121,Personal Care Services,812199,Other Personal Care Services,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8122,Death Care Services,812210,Funeral Homes and Funeral Services,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8122,Death Care Services,812220,Cemeteries and Crematories,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8123,Drycleaning and Laundry Services,812310,Coin-Operated Laundries and Drycleaners,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8123,Drycleaning and Laundry Services,812320,Drycleaning and Laundry Services (except Coin-Operated),Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8123,Drycleaning and Laundry Services,812331,Linen Supply,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8123,Drycleaning and Laundry Services,812332,Industrial Launderers,Consumer Discretionary,XLY
81,Other Services (except Public Administration),812,Personal and Laundry Services,8129,Other Personal Services,812910,Pet Care (except Veterinary) Services,Consumer Discretionary,XLY
